Keyword,Location,rating,Company,Job_title,Place,salary,post_date,Job_URLs,Job_description
 Cybersecurity engineer ,United States,3.7,Premier Inc.,Security Engineer II – (Identity Governance),Remote,$80K - $148K (Employer est.),5d,https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&cs=1_ee1e000d&cb=1743602132476&jobListingId=1009688066062&jrtk=5-yul1-0-1inrci957k8ii800-2e365a9d1c1d1130,"This position is the subject matter expert in Cyber Security with in-depth knowledge of security principles, a wide range of security, network and computing…&hellip;
      
        Skills: Information security, Application development, Firewall, Cybersecurity
      
    "
 Cybersecurity engineer ,United States,4.8,"CommIT Enterprises, Inc",Senior Firewall Engineer,"North Charleston, SC",$79K - $122K (Glassdoor est.),18d,https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&cs=1_901f0b3b&cb=1743602132476&jobListingId=1009673881286&jrtk=5-yul1-0-1inrci957k8ii800-410dbff59430ea17,"Established in 2001, CommIT is a Certified Veteran-Owned Small Business (CVOSB) providing innovative technical engineering and data science services.&hellip;
      
        Skills: Computer science, PCI, Ansible, Mobile applications, Google Cloud Platform
      
    "
 Cybersecurity engineer ,United States,4.0,QSS,"Senior Cybersecurity Engineer (SOAR, Python, Cybersecurity)",Remote,$130K - $140K (Employer est.),15d,https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_92b742f2&cb=1743602132477&jobListingId=1009675707272&jrtk=5-yul1-0-1inrci957k8ii800-c4a06aa9c6f23c72,"Job Title: Senior Cybersecurity Engineer (SOAR, Python, Cybersecurity) Location: Remote Duration: Full Time Job Description: \* Python Programming \*…&hellip;
      
        Skills: DevOps, Git, Firewall, Cybersecurity, Python
      
    "
 Cybersecurity engineer ,United States,3.9,ARCOS LLC,Sr Security Engineer,Remote,,4d,https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_517c6cda&cb=1743602132476&jobListingId=1009689523340&jrtk=5-yul1-0-1inrci957k8ii800-f2a7a41c1468b547,"Bachelor’s degree in Computer Science, Cybersecurity, Information Systems, or other related field equivalent work experience.&hellip;
      
        Skills: Information security, AWS, Cybersecurity, Communication skills
      
    "
 Cybersecurity engineer ,United States,3.8,Home Depot / THD,Cybersecurity Senior Engineer - SailPoint (Remote),"Harrisburg, PA",$125K - $160K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&cs=1_f0a3a806&cb=1743602132476&jobListingId=1009634463417&jrtk=5-yul1-0-1inrci957k8ii800-bbf1ac498ea387f7,"100% Deliver Execution, Plans & Align, Problem Solving - Design automation workflows and capabilities in support of data collection, investigation and incident…&hellip;
      
        Skills: Sailpoint
      
    "
 Cybersecurity engineer ,United States,3.8,ALTA IT Services,Senior FIPS 140 Security Engineer,United States,$72.00 - $77.00 Per Hour (Employer est.),18d,https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=1110586&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&cs=1_704c14b5&cb=1743602132477&jobListingId=1009673661947&cpc=AC285F3A3ECA6BB0&jrtk=5-yul1-0-1inrci957k8ii800-3b49e706f5766d3a---6NYlbfkN0AXtvPDqDev6liskt-h_3vAUEMM26GmMOlWYCAn-kvNiXTWhOpXUsJAjGAig0pzkvaKKy8m-cqze4L7fIkSFQjl0ykldlOh0TNZV_FHX0akQYNfk5k1eRMqsTju7BZtjpbNP7M_eSgRWpmx51fxCXQIYSVsZxvvL57f34DliuGqASlYO0hz6mj3GBLhm4GOBy44Mk8QKXD3O4Zk-P66ZhNeqZx48G_ovPpYb_kX6jOdRUJCkQMgpgmTcSOs36EScNE6KCLkyPozjWBYJ5RADU9MCGGuox2u0oMU0yzs8sGakG89Bomw2ErRUFgybUNhBA9GP0VqEtSTchU-zeJaQ5E_WSKeqQI0MVpphlhJ-UOC6qkhEq77ZVM3wpoO6Ds42ZPEwklhFeQtQyR7umq9vBH0ax0847I2Cet2USzcRVeg31HZa1aLiXQCf1LEuda4eSkHKACiDeGADUr3pzl8ISp17f6wL4TG7bHRhMA3B6LKItdmnfG8WeAsR2iINSYdcVtQA3NqQQMY6LRhGQVri9__mNtzhusYNbGrAP57TcEGXZKSSZrJK76iNSiBAgNZ0pZ4FlOr8SS3SfJWhV_VGg6gOK_CG7r_qMRJhwNhFm4g496KEGLNYY0YdPVNFpsz7pQzAIV6WcMBASjdbPqMi1CeBpJNGGGngY7e1q8f-T5ufyYPlT8-E8xvesnLd5IlZGWJFoaziQ7cHeGcZXXdrzkEw3ShMABvNmaqaxbKq2az1rVi23jDoGuNUUq3kc3hgfY3Zi5hX4Z5_lO8AFwtr3xoGxd0_vJ8OhOk2I5bEAZqjNnnoOP97fZ7oB1jH6CPh-qic5hBkB-Y9w%3D%3D,"Experience building testing environments, performing testing and reporting results (technical writing). Hands on experience using tools such as an oscilloscope,…&hellip;
      
        Skills: Penetration testing, Visual Studio, Encryption, English, Java
      
    "
 Cybersecurity engineer ,United States,3.5,Target,Senior Cybersecurity Engineer – Security Tooling Development(Remote Or Hybrid),"Brooklyn Park, MN",$95K - $171K (Employer est.),6d,https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&cs=1_e1ae4357&cb=1743602132477&jobListingId=1009686980334&jrtk=5-yul1-0-1inrci957k8ii800-2f22b7ca1e7999bb,"In compliance with state and federal laws, Target will make reasonable accommodations for applicants with disabilities. BA/BS or equivalent work experience.&hellip;
      
        Skills: Elasticsearch, Go, React, Database administration, JavaScript
      
    "
 Cybersecurity engineer ,United States,3.8,Bellin Health,Senior Security Engineer-Information Security,"Green Bay, WI",,13d,https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&cs=1_eeb207f9&cb=1743602132477&jobListingId=1009678855983&jrtk=5-yul1-0-1inrci957k8ii800-aa0ef4c45cebcc9a,"Performs analysis of log files and data outputs, triage of incoming issues using ticket tracking system and provided tuning recommendations of security tools…&hellip;
      
        Skills: System administration, Network infrastructure, Information security, Incident response, Patient care
      
    "
 Cybersecurity engineer ,United States,3.6,TJX Companies,Staff Engineer - Data Loss Prevention - Remote,"Framingham, MA",$111K - $144K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&cs=1_dd85cb9e&cb=1743602132477&jobListingId=1009609300668&jrtk=5-yul1-0-1inrci957k8ii800-ea8f3f3e79cd5d24,"You will own the technology aspect for your assigned area, leading the technical direction, partnering with architecture and security consultants, and…&hellip;
      
        Skills: Power BI, iOS, Data analysis skills, Windows, Host/hostess experience
      
    "
 Cybersecurity engineer ,United States,3.8,Red Canary,Senior Threat Response Engineer (4th Shift),Remote,$134K - $140K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&cs=1_245d0c83&cb=1743602132477&jobListingId=1009655426916&jrtk=5-yul1-0-1inrci957k8ii800-0d58271e59a24cf6,"We do this by finding new and creative ways to use existing tooling to benefit our customers while also helping build and develop new tools to add into our…&hellip;
      
        Skills: Windows, Analysis skills, Mac OS, Communication skills, Malware analysis
      
    "
 Cybersecurity engineer ,United States,3.7,Confluent,Senior Application Security Engineer (Remote - USA),Texas,$192K - $226K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&cs=1_1262b187&cb=1743602132477&jobListingId=1009395092706&jrtk=5-yul1-0-1inrci957k8ii800-c1c74a20a35bd352,"Perform security threat modeling and design reviews for providing early secure design guidance to engineers and product managers.&hellip;
      
        Skills: CI/CD, Vulnerability research, Go, Java, Software development
      
    "
 Cybersecurity engineer ,United States,3.8,Home Depot / THD,Cybersecurity Principal Engineer – IAM / Data Science (Remote),"Atlanta, GA",$170K - $190K (Employer est.),21d,https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&cs=1_1d5a5166&cb=1743602132477&jobListingId=1009669017421&jrtk=5-yul1-0-1inrci957k8ii800-a14346ec8f056a17,"The knowledge, skills and abilities typically acquired through the completion of a bachelor's degree program or equivalent degree in a field of study related to…&hellip;
      
        Skills: Encryption, Machine learning, Computer networking, Fraud prevention and detection, Data science
      
    "
 Cybersecurity engineer ,United States,4.0,Quantaleap,Cybersecurity Engineer 3,"Richmond, VA",,30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_19fc828b&cb=1743602132477&jobListingId=1009571032552&jrtk=5-yul1-0-1inrci957k8ii800-1a95141e1a346df1,"Reporting: Provide reports which include findings, risks, and conclusions. Advising: Recommend security improvements and methods to mitigate security risks.&hellip;
      
        Skills: .NET, Java, JavaScript, IDS, Splunk
      
    "
 Cybersecurity engineer ,United States,3.5,Optiv,"Sr. CrowdStrike Engineer | Remote, USA","Fort Worth, TX",,26d,https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&cs=1_b87c7f3e&cb=1743602132478&jobListingId=1009663763714&jrtk=5-yul1-0-1inrci957k8ii800-cb05bd6f9bd7a8a8,"Actively develop and champion initiatives to improve the client's security posture, especially in change resistant environments.&hellip;
      
        Skills: System administration, Software troubleshooting, Google Cloud Platform, Windows, AWS
      
    "
 Cybersecurity engineer ,United States,3.7,ECU Health,Cyber Security Engineer II,"Greenville, NC",$80K - $131K (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7c9c7608&cb=1743602132478&jobListingId=1009694878322&jrtk=5-yul1-0-1inrci957k8ii800-0e20f33c81ef363a,"3 - 5 years' experience in a LAN / WAN environment, server engineering, security administration, or security risk analysis required.&hellip;
      
        Skills: LAN, Risk analysis, WAN, SIEM, Cybersecurity
      
    "
 Cybersecurity engineer ,United States,3.6,TJX Companies,Senior Engineer - NetSec - Remote available,"Framingham, MA",$90K - $116K (Employer est.),18d,https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&cs=1_30c276a5&cb=1743602132478&jobListingId=1009673770245&jrtk=5-yul1-0-1inrci957k8ii800-1e14d7c8ee212f05,"Aspire to be the technical lead for the engineering team while being responsible for testing and evaluation of new security applications, functions and…&hellip;
      
        Skills: Windows, Firewall, NIST standards, Risk analysis, Scripting
      
    "
 Cybersecurity engineer ,United States,2.6,OneStudyTeam,Lead Security Engineer,Remote,,30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_feb38801&cb=1743602132478&jobListingId=1009591040661&jrtk=5-yul1-0-1inrci957k8ii800-293e01a34625e939,"You will work closely with both technical and non-technical stakeholders, helping design, implement, and scale security solutions across our environment.&hellip;
      
        Skills: CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible
      
    "
 Cybersecurity engineer ,United States,4.0,AbbVie,Senior Cybersecurity / DevOps Engineer (Remote),"North Chicago, IL",$95K - $132K (Glassdoor est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5bab915d&cb=1743602132478&jobListingId=1009645761173&jrtk=5-yul1-0-1inrci957k8ii800-0df45c33e2568825,"Applicable only to applicants applying to a position in any location with pay disclosure requirements under state or local law:&hellip;
      
        Skills: Ansible, DevOps, Information security, Terraform, Puppet
      
    "
 Cybersecurity engineer ,United States,,Blooming Health,Senior IT & Security Engineer,Remote,,12d,https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1f405332&cb=1743602132479&jobListingId=1009680517931&jrtk=5-yul1-0-1inrci957k8ii800-356e788e99d2575a,"Communicate security risks, recommendations, and best practices to both technical and non-technical audiences. Plan and Implement SIEM/SOAR Solutions.&hellip;
      
        Skills: Computer science, DevOps, Google Cloud Platform, Information security, AWS
      
    "
 Cybersecurity engineer ,United States,3.9,IDEMIA,Information Security Engineer III,"Bedford, MA",,25d,https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=1136043&s=58&guid=00000195f6c92461a0dc700abacb293e&src=GD_JOB_AD&t=SR&vt=w&cs=1_42af5313&cb=1743602132478&jobListingId=1009664937529&jrtk=5-yul1-0-1inrci957k8ii800-62ba4d81ca1e91b2,"Bachelor’s degree in computer science, engineering, security, software, information technology, or equivalent.&hellip;
      
        Skills: Customer service, Information security, Analysis skills, Project management, NIST standards
      
    "
 Cybersecurity engineer ,United States,3.8,Home Depot / THD,Cybersecurity Senior Engineer - DevOps/SRE (Remote),"Atlanta, GA",$120K - $160K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=201&ao=1136043&s=58&guid=00000195f6c987a1b054ec53db89f3e1&src=GD_JOB_AD&t=SR&vt=w&cs=1_157540a3&cb=1743602157966&jobListingId=1009653727981&jrtk=5-yul1-0-1inrcj1uskurd800-676ca20b24a08197,"Ability to review, design and potentially develop System Monitoring tools to continually evaluate system performance and availability.&hellip;
      
        Skills: SSO, DevOps, Windows, Firewall, Analysis skills
      
    "
 Cybersecurity engineer ,United States,3.8,Home Depot / THD,Senior Cybersecurity Fraud Engineer (Remote),"Atlanta, GA",$125K - $160K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=202&ao=1136043&s=58&guid=00000195f6c987a1b054ec53db89f3e1&src=GD_JOB_AD&t=SR&vt=w&cs=1_c83a3da9&cb=1743602157966&jobListingId=1009634635020&jrtk=5-yul1-0-1inrcj1uskurd800-aa408fcfadc41e21,"100% Deliver Execution, Plans & Align, Problem Solving - Design automation workflows and capabilities in support of data collection, investigation and incident…&hellip;
      
        Skills: Authentication, E-commerce, Machine learning, NIST standards, JavaScript
      
    "
 Cybersecurity engineer ,United States,4.6,Hunter Strategy,Senior Cybersecurity Engineer,Remote,,30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=203&ao=1136043&s=58&guid=00000195f6c987a1b054ec53db89f3e1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9cdeb9fd&cb=1743602157967&jobListingId=1009627422157&jrtk=5-yul1-0-1inrcj1uskurd800-d02268ca705d848c,"Education: Bachelor’s degree in Cybersecurity, Computer Science, Information Technology, or a related field; or equivalent experience.&hellip;
      
        Skills: Computer science, Operating systems, Management, XML, Firewall
      
    "
 Cybersecurity engineer ,United States,3.8,Home Depot / THD,Cybersecurity Senior Engineer | Network Security Infrastructure - Palo Alto (Remote),"Atlanta, GA",$125K - $160K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=204&ao=1136043&s=58&guid=00000195f6c987a1b054ec53db89f3e1&src=GD_JOB_AD&t=SR&vt=w&cs=1_293adde5&cb=1743602157967&jobListingId=1009630521316&jrtk=5-yul1-0-1inrcj1uskurd800-f616d4090a355c5b,"100% Deliver Execution, Plans & Align, Problem Solving - Design automation workflows and capabilities in support of data collection, investigation and incident…&hellip;
      
        Skills: Azure, Ansible, Google Cloud Platform, Tableau, Firewall
      
    "
 Cybersecurity engineer ,United States,4.7,Rula,Sr. Application Security Engineer (Remote),California,$163K - $192K (Employer est.),4d,https://www.glassdoor.com/partner/jobListing.htm?pos=205&ao=1136043&s=58&guid=00000195f6c987a1b054ec53db89f3e1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_af20ddff&cb=1743602157967&jobListingId=1009689436050&jrtk=5-yul1-0-1inrcj1uskurd800-53241c86b481010f,"Established success leading threat modeling exercises to identify security risks in technical designs. Experience interfacing with 3rd party pentesters to…&hellip;
      
        Skills: Node.js, React, Tooling, HIPAA, JavaScript
      
    "
 Cybersecurity engineer ,United States,3.1,HaystackID,Senior Systems Engineer – Cloud,Remote,$140K - $160K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=206&ao=1136043&s=58&guid=00000195f6c987a1b054ec53db89f3e1&src=GD_JOB_AD&t=SR&vt=w&cs=1_0f7ecfc9&cb=1743602157968&jobListingId=1009635710871&jrtk=5-yul1-0-1inrcj1uskurd800-be62a43be12cb332,"Bachelor’s degree in Computer Science, Engineering, or a related field. Cloud security expertise in threat detection, incident response, and monitoring tools …&hellip;
      
        Skills: CI/CD, Azure, FedRAMP, Software troubleshooting, Kubernetes
      
    "
